Date,Time (UTC),User,Utterance
2022-07-16,16:46:29,cokepepsi101,Jammies
2022-07-16,16:46:29,kiwipastatoni,OMEGALUL
2022-07-16,16:46:30,Tiny_Mario,OMEGALUL
2022-07-16,16:46:30,mtw231,OMEGALUL
2022-07-16,16:46:30,nukehobo,LUL
2022-07-16,16:46:31,madydearest,Jammies
2022-07-16,16:46:31,Law720_o,aceuJAM
2022-07-16,16:46:31,monadchi,pepeWJAM
2022-07-16,16:46:31,chiyu_yosei,OMEGALUL
2022-07-16,16:46:32,Vexiann36,OMEGALUL
2022-07-16,16:46:32,PaulAtlantic,OMEGALUL
2022-07-16,16:46:32,xiao_simp___,what lmao
2022-07-16,16:46:32,Leilax_,OMEGALUL
2022-07-16,16:46:33,n65ab31,OMEGALUL
2022-07-16,16:46:33,jammy679,OMEGALUL
2022-07-16,16:46:34,vintagekimchi,KEKW
2022-07-16,16:46:34,KiNG_wzrd47,OMEGALUL HYPERCLAP
2022-07-16,16:46:34,Stormstar13,pepeWJAM
2022-07-16,16:46:34,kerokerobee_,OMEGALUL
2022-07-16,16:46:34,sgt_cheems,pepeWJAM
2022-07-16,16:46:35,TheBanMagnet69,atpRtsuspectd what the fuck
2022-07-16,16:46:35,Deflo__,OMEGALUL
2022-07-16,16:46:35,cyberp1ss,Jammies
2022-07-16,16:46:36,contruk,lul
2022-07-16,16:46:36,ininside,OMEGALUL
2022-07-16,16:46:36,chery24x,oh
2022-07-16,16:46:36,moorigold,OMEGALUL
2022-07-16,16:46:36,dumplinken,OMEGALUL
2022-07-16,16:46:37,jammy679,OMEGALUL WTF
2022-07-16,16:46:37,blearyplant,OMEGALUL
2022-07-16,16:46:38,nanjirru,OMEGALUL
2022-07-16,16:46:39,breadbottle,OMEGALUL
2022-07-16,16:46:39,rchyuan,OMEGALUL
2022-07-16,16:46:39,hansanze,what OMEGALUL
2022-07-16,16:46:40,gwcnpool,that song was so whack OMEGALUL
2022-07-16,16:46:41,MistahMercer,OMEGALUL
2022-07-16,16:46:42,wauberz98,nooo don't kill yourself you're to hot haha
2022-07-16,16:46:42,omniknighte,KEKW
2022-07-16,16:46:43,a_m_i_m_i_r,KEKW HYPERCLAP
2022-07-16,16:46:44,zblim,pls OMEGALUL
2022-07-16,16:46:45,SecretsMimi,aceuJAM
2022-07-16,16:46:46,Law720_o,SeemsGood
2022-07-16,16:46:47,kcowpie,grapes POGCRAZY
2022-07-16,16:46:47,Tiny_Mario,🍇
2022-07-16,16:46:48,itssid_,so just like every art stream OMEGALUL
2022-07-16,16:46:49,Metr0Moon,is that not productive KEKW HYPERCLAP
2022-07-16,16:46:50,stilinski_90,is that Hanabi with black hair
2022-07-16,16:46:50,noemii,daphShirt HYPERCLAP
2022-07-16,16:46:50,jammy679,@Deltapope1 OMEGALUL
2022-07-16,16:46:52,contruk,a
2022-07-16,16:46:54,"indeboss here's the new AI voice changer nymn signed up for, you should too peepoD https","here's the new AI voice changer nymn signed up for, you should too peepoD https://www.voicemod.net/ai-voices-beta/"
2022-07-16,16:46:54,Law720_o,I dont see the problem daphThonk
2022-07-16,16:46:56,Stormstar13 https,https://www.youtube.com/watch?v=MrTz5xjmso4
2022-07-16,16:46:58,sgt_cheems,nutTasty grapes
2022-07-16,16:46:58,gwcnpool,you should get a banh mi too
2022-07-16,16:46:59,dumbmb,grape kun donkSad
2022-07-16,16:46:59,noemii,lulWut
2022-07-16,16:47:00,itssid_,lulWut
2022-07-16,16:47:00,thebombdevil,lulWut
2022-07-16,16:47:00,gorlork,lulWut
2022-07-16,16:47:01,illusiveSaint,those grapes are turning into raisins
2022-07-16,16:47:04,mssjcksn,!uptime
2022-07-16,16:47:05,moorigold,lulWut
2022-07-16,16:47:05,StreamElements,"@mssjcksn, 39daph has been streaming for  50 mins 29 secs"
2022-07-16,16:47:05,PaulAtlantic,lulWut
2022-07-16,16:47:05,Stikz115,pepeW
2022-07-16,16:47:06,kerokerobee_,lulWut
2022-07-16,16:47:06,y1keru,lulWut
2022-07-16,16:47:09,noemii,PauseChamp
2022-07-16,16:47:10,d1nkdonk,lulWut
2022-07-16,16:47:11,vintagekimchi,PauseChamp
2022-07-16,16:47:11,IiIbub,I'm glad you put on a shirt moon2S
2022-07-16,16:47:13,cokepepsi101,ummmmmm what
2022-07-16,16:47:13,KiNG_wzrd47,PauseChamp
2022-07-16,16:47:15,rharr128,ironmouseWiggly ironmouseWiggly ironmouseWiggly ironmouseWiggly
2022-07-16,16:47:15,notnownico,#ad POGGERS
2022-07-16,16:47:17,TheBanMagnet69,PauseChamp
2022-07-16,16:47:17,thebombdevil,PauseChamp
2022-07-16,16:47:17,gimme_wantan,PauseChamp
2022-07-16,16:47:17,Miraeiz,PauseChamp
2022-07-16,16:47:18,6six006,monkaW
2022-07-16,16:47:19,chiyu_yosei,PauseChamp
2022-07-16,16:47:19,zzztimesinfinity,monkaS
2022-07-16,16:47:20,IRLbloatware,daph and voice changers pepeW
2022-07-16,16:47:21,PaulAtlantic,HELLAWICKED
2022-07-16,16:47:21,sullyoonie,@stilinski_90 thats sage its valo characters
2022-07-16,16:47:22,illusiveSaint,PauseChamp
2022-07-16,16:47:22,rchyuan,PauseChamlp
2022-07-16,16:47:22,omniknighte,mourning for grape kun
2022-07-16,16:47:23,noemii,MrDestructoid
2022-07-16,16:47:23,Ozzytadashi,DAPH STREAMING AGAIN POGCRAZY
2022-07-16,16:47:23,SandyPajamas,BogU
2022-07-16,16:47:24,beepleks,monkaW
2022-07-16,16:47:24,Law720_o,LUL
2022-07-16,16:47:24,mqrgo,!uptime
2022-07-16,16:47:25,StreamElements,"@mqrgo, 39daph has been streaming for  50 mins 49 secs"
2022-07-16,16:47:26,abandonedtamagotchi,monkaW oh no
2022-07-16,16:47:26,K3lp_Juice,BogU
2022-07-16,16:47:26,vintagekimchi,can u sound like obama?
2022-07-16,16:47:27,akkanemi,PauseChamp
2022-07-16,16:47:27,AoRailgun,PepegeHmm
2022-07-16,16:47:28,itssid_,OMEGALUL lazy
2022-07-16,16:47:29,Toxic_Minimum,monkaW
2022-07-16,16:47:29,Kraberoo,not a beta
2022-07-16,16:47:30,when_ai_die,try pepeW
2022-07-16,16:47:30,mergenaug,HACKERMANS
2022-07-16,16:47:31,KiNG_wzrd47,KEKWait
2022-07-16,16:47:32,ininside,monkaW
2022-07-16,16:47:35,notnownico,yes
2022-07-16,16:47:35,ackwell,is this some 4chan radio copypasta again
2022-07-16,16:47:35,indeboss,they'll give it to you cause you're a vtuber POGGERS
2022-07-16,16:47:36,Batmanu3l,nice try dev
2022-07-16,16:47:36,noemii,BogU
2022-07-16,16:47:36,bruhski_,KEKWait why not
2022-07-16,16:47:37,TheyCallMeZZman,then don't
2022-07-16,16:47:39,thebombdevil,POGCRAZY Obama vtuber
2022-07-16,16:47:41,vintagekimchi,POGCRAZY
2022-07-16,16:47:43,abandonedtamagotchi,its like deepfake but voice monkaw
2022-07-16,16:47:44,K3lp_Juice,pussy 2
2022-07-16,16:47:45,KouMatsuoka,let me be clear
2022-07-16,16:47:46,uujin127,KEKWait
2022-07-16,16:47:47,BoggsBot,there's so many obama tts's out in the wild as it is
2022-07-16,16:47:49,jaaawn,pepeW let me be clear
2022-07-16,16:47:50,heIblind,KEKWait
2022-07-16,16:47:50,gorlork,KEKWait
2022-07-16,16:47:52,vintagekimchi,KEKWait
2022-07-16,16:47:52,mtw231,KEKWait
2022-07-16,16:47:52,notnownico,you won't need to make your nixon accent anymore
2022-07-16,16:47:53,when_ai_die,ai KEKWait
2022-07-16,16:47:53,illusiveSaint,deepfake bama
2022-07-16,16:47:53,Mendayen,that's what I've always wanted to do
2022-07-16,16:47:54,Law720_o,indeed
2022-07-16,16:47:55,abrandofmint,KEKWait
2022-07-16,16:47:55,SandyPajamas,I think you still need emotion
2022-07-16,16:47:55,gwcnpool,KEKWait taking our jobs
2022-07-16,16:47:56,TheBanMagnet69,FeelsBadMan
2022-07-16,16:47:56,wembx,daphM put the voice actors out of work
2022-07-16,16:47:56,omniknighte,Lol
2022-07-16,16:47:56,Frith_tr,moon2WOW
2022-07-16,16:47:57,rchyuan,KEKWait unemployed
2022-07-16,16:47:58,StreamElements https//www.instagram.com/39daph | https,https://www.instagram.com/39daph | https://twitter.com/39daph
2022-07-16,16:47:59,wauberz98,I can get my mom back KEKWait
2022-07-16,16:47:59,jowaaaaaaaa,KEKWait
2022-07-16,16:47:59,lumiinos1ty,KEKWait
2022-07-16,16:48:00,a_m_i_m_i_r,KEKWait true
2022-07-16,16:48:00,itsxyrin,"i feel like it will still be obvious, like the disney ressurections"
2022-07-16,16:48:00,beepleks,daphM
2022-07-16,16:48:00,vintagekimchi,deepfake monkaW
2022-07-16,16:48:01,PaulAtlantic,one of azans chat did that PepeLaugh
2022-07-16,16:48:02,Zivaneya,literally vocaloid
2022-07-16,16:48:04,AoRailgun,just like them hatsune mikus
2022-07-16,16:48:06,kcowpie,@wauberz98 KEKWait
2022-07-16,16:48:10,derekawa,They did that with Luke on Mandolorian
2022-07-16,16:48:11,omniknighte,Sadge voice actors
2022-07-16,16:48:11,cokepepsi101,in the future will
2022-07-16,16:48:11,itssid_,NODDERS
2022-07-16,16:48:11,UnicornCrimes,KEKWait they took our jobs
2022-07-16,16:48:12,xiao_simp___,I think that's how people steal others' identity
2022-07-16,16:48:12,nanjirru,KEKWait DALLE STEALING JOB
2022-07-16,16:48:14,BoggsBot,NODDERS definitely
2022-07-16,16:48:19,detectpurp,voice actors fearin for their lives rn
2022-07-16,16:48:19,mussumburzum,the actor still needs to show emotion in the voice acting
2022-07-16,16:48:20,pink_linh,you can sell your tomb voice pack then
2022-07-16,16:48:21,TheBanMagnet69,we will MrDestructoid
2022-07-16,16:48:23,leafcores,demand for human stock?
2022-07-16,16:48:31,when_ai_die,humans PepeLaugh
2022-07-16,16:48:33,PaulAtlantic,ostonox x 39daph MrDestructoid
2022-07-16,16:48:34,detectpurp,the demand will just change into something else
2022-07-16,16:48:41,vintagekimchi,use it to impersonate the king of guam
2022-07-16,16:48:43,itsclashgod,Only humans can identify taste
2022-07-16,16:48:43,arachneii,using dalle for composition is litty
2022-07-16,16:48:43,kiba_a fanart https,fanart https://twitter.com/Kibarawr_/status/1548348858513575945
2022-07-16,16:48:45,Conjurist,I have some ai art stuff
2022-07-16,16:48:46,nuundavid_,berticussMock
2022-07-16,16:48:46,mani_1337,FeelsDankMan
2022-07-16,16:48:46,mtw231,FeelsDankMan
2022-07-16,16:48:48,Yrkesgrupp,"dall-e incorprated can be pretty cool, loish used it to generate a base for herself based on ""loish"""
2022-07-16,16:48:51,Tiny_Mario,it holds THIS
2022-07-16,16:48:51,SkeeTrip,FeelsDonkMan
2022-07-16,16:48:52,rchyuan,FeelsDankMan
2022-07-16,16:48:53,ryanned,I think ive seen people up-rez bad art and photos with it
2022-07-16,16:48:53,bobacatx,MR WORDLWIDE DALE
2022-07-16,16:48:54,rharr128,FeelsDankMan
2022-07-16,16:48:56,sgt_cheems,FeelsDankMan
2022-07-16,16:48:57,itssid_,OSFrog
2022-07-16,16:48:58,feinecaf,BogU
2022-07-16,16:48:59,AmazefulBot latest vod 39daph Plays Minecraft - w/ Aceu Part 3 - https,latest vod: 39daph Plays Minecraft - w/ Aceu Part 3 - https://youtu.be/KQxPNgK0G1U
2022-07-16,16:48:59,Tiny_Mario,docCBT
2022-07-16,16:48:59,xiao_simp___,lol
2022-07-16,16:49:01,noemii,BogU 󠀀
2022-07-16,16:49:01,vnylla,OSFrog ?
2022-07-16,16:49:01,gwcnpool,what are your plans for guam with your new AI voice and feathersona
2022-07-16,16:49:02,tuskrr,OMEGALUL 󠀀
2022-07-16,16:49:02,AntTea2,daphM im open for commissions
2022-07-16,16:49:03,Stormstar13,wideDaph
2022-07-16,16:49:05,SandyPajamas,peepoBlush
2022-07-16,16:49:06,Vexiann36,more art BogU
2022-07-16,16:49:07,Viormash,do you know what frogs look like
2022-07-16,16:49:07,mergenaug,FeelsGoodMan
2022-07-16,16:49:07,when_ai_die,kiba rawr daphFurry
2022-07-16,16:49:08,aran_k7,what else are you planning to do with this piece ?
2022-07-16,16:49:09,hjkJack,i think we'll just continue to adjust with ai/robots and work with what we can
2022-07-16,16:49:09,TheBanMagnet69,OMEGALUL
2022-07-16,16:49:09,AoRailgun,daphSit daphStand
2022-07-16,16:49:09,nora_1211,BogU
2022-07-16,16:49:10,KiNG_wzrd47,BogU
2022-07-16,16:49:10,kcowpie,BogU amazing
2022-07-16,16:49:12,omniknighte,Hahaha
2022-07-16,16:49:13,Yosen19,peepoArt
2022-07-16,16:49:17,KiNG_wzrd47,OSFrog
2022-07-16,16:49:18,itsclashgod,pog
2022-07-16,16:49:18,TheBanMagnet69,ah fair
2022-07-16,16:49:20,noemii,FeelsBadMan
2022-07-16,16:49:21,mtw231,ChugU
2022-07-16,16:49:21,breadbottle,Clap
2022-07-16,16:49:22,xiao_simp___,they are so cute
2022-07-16,16:49:22,zzztimesinfinity,DansGame
2022-07-16,16:49:23,omniknighte,Ducks have webbed feet lol
2022-07-16,16:49:23,chiyu_yosei,ChugU 4/10
2022-07-16,16:49:23,PaulAtlantic,OSFrog
2022-07-16,16:49:23,EmiREM,"EmiREM subscribed at Tier 1. They've subscribed for 16 months, currently on a 16 month streak! Never put off till tomorrow what you can do the day after tomorrow. daphMoodLove"
2022-07-16,16:49:24,roxasxxi,DansGame
2022-07-16,16:49:24,BoggsBot,ChugU 6/10
2022-07-16,16:49:26,leafcores,pokeING
2022-07-16,16:49:28,stilinski_90,with your ideas You could survive a zombie apocalypse daphSmile
2022-07-16,16:49:28,StreamElements I post on my discord when I go live and stuff https,I post on my discord when I go live and stuff: https://discord.gg/39daph
2022-07-16,16:49:29,nuundavid_,u got one with toast
2022-07-16,16:49:30,Stormstar13,are you the type of person to grab a frog
2022-07-16,16:49:31,feinecaf,KEKWait 0 frogs?
2022-07-16,16:49:33,amundporta,daphLaud 💨 *urp*
2022-07-16,16:49:34,loraza,shpigC shpigC shpigC
2022-07-16,16:49:41,ryanned D,D:
2022-07-16,16:49:41,notnownico,daphMoodLove
2022-07-16,16:49:44,Beboperr,can animals burp
2022-07-16,16:49:45,jevlsqz,!uptime
2022-07-16,16:49:45,StreamElements,"@jevlsqz, 39daph has been streaming for  53 mins 9 secs"
2022-07-16,16:49:46,gwcnpool,would you eat a frog
2022-07-16,16:49:47,Deflo__ peepoPaint https,peepoPaint https://twitter.com/Deflo__/status/1548345388729397248
2022-07-16,16:49:48,TheBanMagnet69,OSFrog
2022-07-16,16:49:49,EmiREM,daphMoodLove
2022-07-16,16:49:49,cokepepsi101,frogs are dumb though
2022-07-16,16:49:50,Stormstar13,PepegeHmm
2022-07-16,16:49:51,kcowpie,they dont seem to mind that much tbh
2022-07-16,16:49:54,hjkJack,thats ur neighbor
2022-07-16,16:49:55,barefoot_billrizer11 Dap ,Dap :)
2022-07-16,16:49:57,gimme_wantan,daphWiggle
2022-07-16,16:49:58,StreamElements POSTURE CHECK,POSTURE CHECK: SIT UP STRAIGHT
2022-07-16,16:49:59,itssid_,nice art deflo peepoPaint
2022-07-16,16:49:59,Mazmol_Weenie,nyansNice very cool avatar
2022-07-16,16:49:59,SkeeTrip,daphO 💨
2022-07-16,16:50:01,evienus,the warcriminal advocating for respecting personal space
2022-07-16,16:50:06,furial,peepoClap Deflo__
2022-07-16,16:50:06,jammy679,very rude to the frog PepegeHmm
2022-07-16,16:50:06,cyberp1ss,witch's house memories coming back
2022-07-16,16:50:09,karlito312,daphCheer so good
2022-07-16,16:50:09,KiNG_wzrd47,BogU
2022-07-16,16:50:10,ryanned,peepoClap
2022-07-16,16:50:10,jodd123,AYAYA
2022-07-16,16:50:10,madydearest,Da fart?
2022-07-16,16:50:11,Metr0Moon,AYAYA
2022-07-16,16:50:12,Miraeiz,BogU
2022-07-16,16:50:12,chiyu_yosei,FeelsDankMan egg wuh?
2022-07-16,16:50:12,andyeurysm,DATTEBAYO
2022-07-16,16:50:12,mtw231,#dafart
2022-07-16,16:50:13,when_ai_die,AYAYA ALMOST
2022-07-16,16:50:14,breadbottle,Clap
2022-07-16,16:50:15,다프니,GAMBA
2022-07-16,16:50:15,kcowpie,AYAYA ganbatte
2022-07-16,16:50:15,ActualSewerRat,BogU
2022-07-16,16:50:16,SandyPajamas,Clap gum bat de yo
2022-07-16,16:50:16,synthcurry,gangnam style
2022-07-16,16:50:16,jevlsqz,!software
2022-07-16,16:50:16,d1nkdonk,peepoClap
2022-07-16,16:50:17,padellion,"a frog does NOT look like a cow daph, hope that helps OkayChamp"
2022-07-16,16:50:17,n9ol9ol,VietNaMeseManWavingHisGun gun
2022-07-16,16:50:17,rharr128,nyannAyaya
2022-07-16,16:50:19,saltkiss,AYAYA
2022-07-16,16:50:19,Coffebara,AYAYA dattebayo
2022-07-16,16:50:22,TheBanMagnet69,gj deflo DonkHappy 🥖
2022-07-16,16:50:22,omniknighte,Hahaha dafart
2022-07-16,16:50:22,amundporta,#daPhart
2022-07-16,16:50:23,mani_1337,daphWiggle
2022-07-16,16:50:26,Stormstar13,tessekuler
2022-07-16,16:50:27,SkeeTrip,daphCheer ganbatte
2022-07-16,16:50:29,ryanned,"Would you ever pick up a duck, gently, like a hamburger"
2022-07-16,16:50:31,AoRailgun,yoku ganbatta Ayaya.
2022-07-16,16:50:32,hansanze ty ,ty :)
2022-07-16,16:50:35,lumiinos1ty,OC KEKWait
2022-07-16,16:50:37,TheBanMagnet69,moon2WOW I see
2022-07-16,16:50:41,Deflo__,peepoPaint thx dodger sid furial
2022-07-16,16:50:41,notnownico,hamburger
2022-07-16,16:50:45,Toeduser,!uptime
2022-07-16,16:50:45,StreamElements,"@Toeduser, 39daph has been streaming for  54 mins 9 secs"
2022-07-16,16:50:51,hansanze,i miss ur john oc KEKWait
2022-07-16,16:50:51,kcowpie,watermelon duck?
2022-07-16,16:50:53,AoRailgun,do NOT steal
2022-07-16,16:50:54,Mendayen,DONUT STEEL
2022-07-16,16:50:55,itssid_,forsenCD too late
2022-07-16,16:50:55,vicea,does ur oc play any gmes
2022-07-16,16:50:55,suguri_,HACKERMANS
2022-07-16,16:50:56,noemii,daphThief mine now
2022-07-16,16:50:57,nekaskrof,hello 39daph
2022-07-16,16:50:57,KiNG_wzrd47,daphThief
2022-07-16,16:50:58,gimme_wantan,PepeLaugh
2022-07-16,16:51:00,rchyuan,daphThief too late now
2022-07-16,16:51:00,sgt_cheems,EZ yoink
2022-07-16,16:51:00,gwcnpool,yoinked
2022-07-16,16:51:00,Vexiann36,don't tell us what to do lulWut
2022-07-16,16:51:01,suguri_,HACKERMANS downloading it onto my server
2022-07-16,16:51:02,Mazmol_Weenie,KEKWait I hope you'll keep your blerp cat as pp
2022-07-16,16:51:03,wauberz98,it has grep too peepoHappy
2022-07-16,16:51:03,UnicornCrimes,daphThief mine now
2022-07-16,16:51:04,FixelMayer,HACKERMANS too late
2022-07-16,16:51:07,01lovecity,daphCustomerDisservice
2022-07-16,16:51:10,stilinski_90 I bet you do crossword puzzles in ink ,I bet you do crossword puzzles in ink :v
2022-07-16,16:51:10,breadbottle,📸 EZ
2022-07-16,16:51:12,saltkiss,right click and saved EZ
2022-07-16,16:51:14,drc229,NOPERS daphThief
2022-07-16,16:51:15,abandonedtamagotchi,i HATE Libido
2022-07-16,16:51:16,WhiteKuma,I hate..
2022-07-16,16:51:17,PaulAtlantic,do you like mech shit? daphCustomerService
2022-07-16,16:51:18,karlito312,daphW  i like grape
2022-07-16,16:51:18,Sprellet,Libido I hate
2022-07-16,16:51:18,anyeqs,PogO wtf
2022-07-16,16:51:19,zzztimesinfinity,POGGERS
2022-07-16,16:51:20,brainyuen,deep lore POGCRAZY
2022-07-16,16:51:20,Alexmae,sing like bao did
2022-07-16,16:51:20,itssid_,PogO underprepped for debut
2022-07-16,16:51:20,nanjirru,put your OC in the blockchain BatChest
2022-07-16,16:51:21,YakiCL,And your goals DinkDonk
2022-07-16,16:51:21,heIblind,POGCRAZY
2022-07-16,16:51:21,gimme_wantan,BogU
2022-07-16,16:51:22,gwcnpool,you should make a list of things u like ad dont like
2022-07-16,16:51:22,pink_linh,pasta screenshot nft anyone? catCheck
2022-07-16,16:51:22,suguri_,2?
2022-07-16,16:51:23,noemii,BogU
2022-07-16,16:51:23,Stormstar13,like -the whispers of the deep
2022-07-16,16:51:24,Viormash,redebut BogU
2022-07-16,16:51:24,vnylla,debut 2 BogU
2022-07-16,16:51:24,Deflo__,pepeW 2
2022-07-16,16:51:24,Vexiann36,DEBUT 2 BogU
2022-07-16,16:51:24,hjkJack,is this duck a kpop trainee too
2022-07-16,16:51:24,notnownico,pepeW debut 2
2022-07-16,16:51:25,SandyPajamas,2!!!
2022-07-16,16:51:25,teehimz,moon2W
2022-07-16,16:51:25,Halopelagic,pepeW
2022-07-16,16:51:25,TheBanMagnet69,2?
2022-07-16,16:51:25,teainfusion,like grape kun hate talking about the war past
2022-07-16,16:51:26,iitsDND,BogU
2022-07-16,16:51:26,BoggsBot,moon2W
2022-07-16,16:51:26,KiNG_wzrd47,pepeW
2022-07-16,16:51:26,sonnenbIumen,pre debut
2022-07-16,16:51:26,kcowpie,debut 2 pepeW
2022-07-16,16:51:26,drc229,pepeW
2022-07-16,16:51:27,a_m_i_m_i_r,debut stream BogU
2022-07-16,16:51:28,sproggidy,BogU 2?
2022-07-16,16:51:28,mavrek7,POGCRAZY
2022-07-16,16:51:28,feinecaf,debut 2 BogU
2022-07-16,16:51:28,chiyu_yosei,POGCRAZY debutt 2
2022-07-16,16:51:28,sgt_cheems,pepeW
2022-07-16,16:51:29,noemii,this is just the practice stream!!!
2022-07-16,16:51:29,abrandofmint,pepeW debut 2
2022-07-16,16:51:29,pearll002,hate mech Libido
2022-07-16,16:51:31,Stormstar13,pepeW
2022-07-16,16:51:32,asphyxia_ow,the dislikes going to be 10 slides long
2022-07-16,16:51:33,ininside,2 BogU
2022-07-16,16:51:35,UnicornCrimes,donkSad give us a powerpoint
2022-07-16,16:51:36,Metr0Moon,this stream is predebut peak
2022-07-16,16:51:36,gwcnpool,and then the blood type. and what kind of duck you are
2022-07-16,16:51:37,evienus,this is your pre-debut
2022-07-16,16:51:37,omniknighte,De butt 2
2022-07-16,16:51:38,Metr0Moon,teaser
2022-07-16,16:51:38,ttttttttttong,HACKERMANS already on NFTs
2022-07-16,16:51:39,cokepepsi101,Clap
2022-07-16,16:51:39,itssid_,this is just your pre debut NODDERS
2022-07-16,16:51:40,Kreunt https,https://twitter.com/Kreuent/status/1548347414469562368
2022-07-16,16:51:40,JustSatellite daphM goals,daphM goals: world domination
2022-07-16,16:51:42,AntTea2,can we have kpop karaoke  POGCRAZY
2022-07-16,16:51:42,noemii,NODDERS
2022-07-16,16:51:46,kenzopi,family members too
2022-07-16,16:51:46,john_username,more outfits
2022-07-16,16:51:47,zzztimesinfinity,monkaS
2022-07-16,16:51:47,noemii,monkaW
2022-07-16,16:51:48,Yrkesgrupp,google result for duck+watermelon is just a bunch of recipes with those ingredients NOOO
2022-07-16,16:51:48,다프니,monkaW
2022-07-16,16:51:48,karlito312,monkaW
2022-07-16,16:51:49,Vexiann36,monkaW
2022-07-16,16:51:49,suguri_,witch
2022-07-16,16:51:49,cyberp1ss,stealing from war criminals is wrong Tssk
2022-07-16,16:51:49,riluon,DEBUT POGCRAZY
2022-07-16,16:51:49,rchyuan,monkaS
2022-07-16,16:51:50,l137jdn,her blood runs COLD
2022-07-16,16:51:51,Leilax_,OMEGALUL 󠀀
2022-07-16,16:51:51,itsxyrin,duck mode
2022-07-16,16:51:51,madydearest D,D:
2022-07-16,16:51:51,chiyu_yosei,monkaW
2022-07-16,16:51:51,gwcnpool,monkaW
2022-07-16,16:51:51,suguri_,mutant
2022-07-16,16:51:52,asphyxia_ow,monkaS
2022-07-16,16:51:52,kenzopi,and past relationships
2022-07-16,16:51:52,vanillaiisu,whats ur duck breed
2022-07-16,16:51:52,02wookk,make sure to also include things you hate Libido
2022-07-16,16:51:52,vintagekimchi,monkaW
2022-07-16,16:51:53,Law720_o,LUL
2022-07-16,16:51:53,SandyPajamas,Dappa
2022-07-16,16:51:53,ttttttttttong,monkaW
2022-07-16,16:51:53,mergenaug,monkaW
2022-07-16,16:51:54,gimme_wantan,monkaW
2022-07-16,16:51:54,vnylla,did you know about the AI kpop idol
2022-07-16,16:51:54,kcowpie,is the duck evil is that why you have the evil characters tag
2022-07-16,16:51:55,TheBanMagnet69,NODDERS
2022-07-16,16:51:56,nanjirru,monkaW
2022-07-16,16:51:57,itssid_,OMEGALUL
2022-07-16,16:51:57,Yosen19,OMEGALUL
2022-07-16,16:51:57,jaaawn,OMEGALUL
2022-07-16,16:51:59,sadchampp,peepoBlush
2022-07-16,16:51:59,asphyxia_ow,OMEGALUL
2022-07-16,16:51:59,arachneii,POGCRAZY
2022-07-16,16:51:59,synthcurry,duck sauce
2022-07-16,16:51:59,PeachHaru,vampire
2022-07-16,16:52:00,noemii,OMEGALUL
2022-07-16,16:52:01,Mazmol_Weenie,🔥 witch
2022-07-16,16:52:01,when_ai_die,wtf KEKW
2022-07-16,16:52:01,uujin127,OMEGALUL
2022-07-16,16:52:01,notnownico,AI chatters monkaW
2022-07-16,16:52:01,Juls_Juuki,OMEGALUL
2022-07-16,16:52:01,Ozzytadashi,monkaW
2022-07-16,16:52:01,nanjirru,OMEGALUL
2022-07-16,16:52:02,Alexmae,LOL
2022-07-16,16:52:02,bunnikoi,asleepyOMEGALUL
2022-07-16,16:52:02,abrandofmint,WubTF middle
2022-07-16,16:52:02,chiyu_yosei,OMEGALUL
2022-07-16,16:52:02,Leilax_,OMEGALUL
2022-07-16,16:52:03,TheBanMagnet69,LMAO
2022-07-16,16:52:03,Miraeiz,OMEGALUL
2022-07-16,16:52:03,breadbottle,OMEGALUL
2022-07-16,16:52:04,sadchampp,peepoBlush shy
2022-07-16,16:52:04,mergenaug,OMEGALUL
2022-07-16,16:52:04,rchyuan,OMEGALUL
2022-07-16,16:52:04,PaulAtlantic,HOLEH OMEGALUL
2022-07-16,16:52:05,Superiorstickk,LUL
2022-07-16,16:52:06,jowaaaaaaaa,OMEGALUL
2022-07-16,16:52:08,detectpurp,w for witch
